Train 152, loss: 0.770616, train acc: 0.958085, train avg acc: 0.934152, train iou: 0.875039
Test 152, loss: 0.810849, test acc: 0.926971, test avg acc: 0.870985, test iou: 0.801882
Train 153, loss: 0.770660, train acc: 0.957949, train avg acc: 0.934183, train iou: 0.870028
Test 153, loss: 0.809644, test acc: 0.927116, test avg acc: 0.869082, test iou: 0.800348
Train 154, loss: 0.770705, train acc: 0.957954, train avg acc: 0.933667, train iou: 0.875609
Test 154, loss: 0.810833, test acc: 0.926022, test avg acc: 0.882914, test iou: 0.800459
Train 155, loss: 0.770580, train acc: 0.958021, train avg acc: 0.934084, train iou: 0.874764
Test 155, loss: 0.810747, test acc: 0.926362, test avg acc: 0.867355, test iou: 0.797707
Train 156, loss: 0.770737, train acc: 0.958139, train avg acc: 0.934069, train iou: 0.873497
Test 156, loss: 0.812690, test acc: 0.924196, test avg acc: 0.896393, test iou: 0.800689
Train 157, loss: 0.769823, train acc: 0.958663, train avg acc: 0.935221, train iou: 0.875601
Test 157, loss: 0.810499, test acc: 0.925723, test avg acc: 0.881964, test iou: 0.797687
Train 158, loss: 0.770253, train acc: 0.958355, train avg acc: 0.934937, train iou: 0.874326
Test 158, loss: 0.808509, test acc: 0.928516, test avg acc: 0.883365, test iou: 0.805432
Train 159, loss: 0.769924, train acc: 0.958727, train avg acc: 0.934673, train iou: 0.875932
Test 159, loss: 0.808123, test acc: 0.928071, test avg acc: 0.883606, test iou: 0.803471
Train 160, loss: 0.769053, train acc: 0.959560, train avg acc: 0.936714, train iou: 0.880327
Test 160, loss: 0.808859, test acc: 0.927731, test avg acc: 0.886301, test iou: 0.801764
Train 161, loss: 0.770628, train acc: 0.958202, train avg acc: 0.933913, train iou: 0.875660
Test 161, loss: 0.809495, test acc: 0.927110, test avg acc: 0.891101, test iou: 0.801716
Train 162, loss: 0.769526, train acc: 0.958959, train avg acc: 0.935707, train iou: 0.877621
Test 162, loss: 0.810515, test acc: 0.927005, test avg acc: 0.871050, test iou: 0.801787
Train 163, loss: 0.769368, train acc: 0.959271, train avg acc: 0.935830, train iou: 0.876183
Test 163, loss: 0.809837, test acc: 0.927082, test avg acc: 0.880655, test iou: 0.803847
Train 164, loss: 0.769339, train acc: 0.959294, train avg acc: 0.936232, train iou: 0.876379
Test 164, loss: 0.809187, test acc: 0.927997, test avg acc: 0.884989, test iou: 0.803790
Train 165, loss: 0.769911, train acc: 0.958616, train avg acc: 0.934844, train iou: 0.876197
Test 165, loss: 0.809103, test acc: 0.927129, test avg acc: 0.889363, test iou: 0.804497
Train 166, loss: 0.769227, train acc: 0.959236, train avg acc: 0.935851, train iou: 0.875294
Test 166, loss: 0.809638, test acc: 0.927218, test avg acc: 0.879511, test iou: 0.804110
Train 167, loss: 0.769339, train acc: 0.959104, train avg acc: 0.935951, train iou: 0.876766
Test 167, loss: 0.807622, test acc: 0.928495, test avg acc: 0.890005, test iou: 0.808442
Train 168, loss: 0.769204, train acc: 0.959447, train avg acc: 0.935998, train iou: 0.877350
Test 168, loss: 0.809107, test acc: 0.927432, test avg acc: 0.892779, test iou: 0.805360
Train 169, loss: 0.769108, train acc: 0.959445, train avg acc: 0.936174, train iou: 0.876558
Test 169, loss: 0.809432, test acc: 0.927404, test avg acc: 0.890756, test iou: 0.803748
Train 170, loss: 0.768930, train acc: 0.959452, train avg acc: 0.935997, train iou: 0.878025
Test 170, loss: 0.809299, test acc: 0.927867, test avg acc: 0.886518, test iou: 0.804125
Train 171, loss: 0.768602, train acc: 0.959863, train avg acc: 0.937134, train iou: 0.879008
Test 171, loss: 0.809343, test acc: 0.927771, test avg acc: 0.887093, test iou: 0.803691
Train 172, loss: 0.769039, train acc: 0.959580, train avg acc: 0.936373, train iou: 0.877024
Test 172, loss: 0.808546, test acc: 0.928257, test avg acc: 0.885765, test iou: 0.804877
Train 173, loss: 0.768933, train acc: 0.959508, train avg acc: 0.935407, train iou: 0.879205
Test 173, loss: 0.808664, test acc: 0.928556, test avg acc: 0.880892, test iou: 0.805574
Train 174, loss: 0.768791, train acc: 0.959668, train avg acc: 0.937320, train iou: 0.879801
Test 174, loss: 0.808538, test acc: 0.928155, test avg acc: 0.884420, test iou: 0.805707
Train 175, loss: 0.768485, train acc: 0.960003, train avg acc: 0.936729, train iou: 0.877244
Test 175, loss: 0.809059, test acc: 0.928182, test avg acc: 0.888354, test iou: 0.805083
Train 176, loss: 0.768653, train acc: 0.959944, train avg acc: 0.937072, train iou: 0.880232
Test 176, loss: 0.808495, test acc: 0.928646, test avg acc: 0.889710, test iou: 0.805651
Train 177, loss: 0.768511, train acc: 0.959804, train avg acc: 0.936573, train iou: 0.876565
Test 177, loss: 0.809470, test acc: 0.928148, test avg acc: 0.880926, test iou: 0.803634
Train 178, loss: 0.768092, train acc: 0.960354, train avg acc: 0.936901, train iou: 0.881941
Test 178, loss: 0.808564, test acc: 0.928356, test avg acc: 0.886355, test iou: 0.807680
Train 179, loss: 0.768182, train acc: 0.960323, train avg acc: 0.937903, train iou: 0.878869
Test 179, loss: 0.808867, test acc: 0.928427, test avg acc: 0.882643, test iou: 0.803963
Train 180, loss: 0.768240, train acc: 0.960343, train avg acc: 0.937541, train iou: 0.882333
Test 180, loss: 0.808118, test acc: 0.928726, test avg acc: 0.894067, test iou: 0.806763
Train 181, loss: 0.767959, train acc: 0.960365, train avg acc: 0.936947, train iou: 0.881396
Test 181, loss: 0.808468, test acc: 0.928504, test avg acc: 0.892253, test iou: 0.805973
Train 182, loss: 0.768422, train acc: 0.960046, train avg acc: 0.936856, train iou: 0.879753
Test 182, loss: 0.809346, test acc: 0.927360, test avg acc: 0.874723, test iou: 0.802101
Train 183, loss: 0.768219, train acc: 0.960177, train avg acc: 0.937496, train iou: 0.879881
Test 183, loss: 0.808311, test acc: 0.928594, test avg acc: 0.884764, test iou: 0.806635
Train 184, loss: 0.768092, train acc: 0.960230, train avg acc: 0.937425, train iou: 0.880367
Test 184, loss: 0.808200, test acc: 0.928312, test avg acc: 0.884790, test iou: 0.803789
Train 185, loss: 0.767913, train acc: 0.960336, train avg acc: 0.938445, train iou: 0.879685
Test 185, loss: 0.808245, test acc: 0.928566, test avg acc: 0.886785, test iou: 0.803320
Train 186, loss: 0.767456, train acc: 0.960916, train avg acc: 0.937665, train iou: 0.882219
Test 186, loss: 0.808499, test acc: 0.928461, test avg acc: 0.883989, test iou: 0.804416
Train 187, loss: 0.767906, train acc: 0.960553, train avg acc: 0.937663, train iou: 0.883066
Test 187, loss: 0.808878, test acc: 0.928281, test avg acc: 0.883756, test iou: 0.804581
Train 188, loss: 0.767830, train acc: 0.960486, train avg acc: 0.937469, train iou: 0.881723
Test 188, loss: 0.808365, test acc: 0.928578, test avg acc: 0.885195, test iou: 0.804366
Train 189, loss: 0.767772, train acc: 0.960807, train avg acc: 0.937688, train iou: 0.882435
Test 189, loss: 0.808013, test acc: 0.928479, test avg acc: 0.887115, test iou: 0.804896
Train 190, loss: 0.767835, train acc: 0.960628, train avg acc: 0.937483, train iou: 0.880827
Test 190, loss: 0.808306, test acc: 0.928575, test avg acc: 0.884459, test iou: 0.806073
Train 191, loss: 0.768007, train acc: 0.960443, train avg acc: 0.937153, train iou: 0.880158
Test 191, loss: 0.808115, test acc: 0.928708, test avg acc: 0.887828, test iou: 0.804372
Train 192, loss: 0.767513, train acc: 0.960886, train avg acc: 0.938337, train iou: 0.883478
Test 192, loss: 0.808183, test acc: 0.928553, test avg acc: 0.887947, test iou: 0.805361
Train 193, loss: 0.767865, train acc: 0.960498, train avg acc: 0.937528, train iou: 0.880405
Test 193, loss: 0.808907, test acc: 0.928136, test avg acc: 0.882749, test iou: 0.803406
Train 194, loss: 0.768253, train acc: 0.960249, train avg acc: 0.937720, train iou: 0.882003
Test 194, loss: 0.808184, test acc: 0.928566, test avg acc: 0.885834, test iou: 0.803368
Train 195, loss: 0.767842, train acc: 0.960691, train avg acc: 0.937678, train iou: 0.882593
Test 195, loss: 0.807980, test acc: 0.928807, test avg acc: 0.887911, test iou: 0.805415
Train 196, loss: 0.767815, train acc: 0.960700, train avg acc: 0.937819, train iou: 0.882230
Test 196, loss: 0.809178, test acc: 0.928318, test avg acc: 0.884876, test iou: 0.804870
Train 197, loss: 0.767631, train acc: 0.960630, train avg acc: 0.937589, train iou: 0.882500
Test 197, loss: 0.808767, test acc: 0.928371, test avg acc: 0.885266, test iou: 0.804615
Train 198, loss: 0.768049, train acc: 0.960258, train avg acc: 0.936846, train iou: 0.878631
Test 198, loss: 0.808328, test acc: 0.928454, test avg acc: 0.886537, test iou: 0.804981
Train 199, loss: 0.767536, train acc: 0.960941, train avg acc: 0.937933, train iou: 0.879093
Test 199, loss: 0.807675, test acc: 0.929076, test avg acc: 0.886404, test iou: 0.806954
